transactionID,is_fraud
07086BB6-AEE5-42F9-A768-560E6927B2F9,0
CE227338-CB85-4C8C-AAC5-F0A32FB9B3C5,0
AB503262-3CCE-4DD1-B0EB-AE1454DF3A56,0
6C48DC98-8FC3-4136-BCD7-9746A5A96DCC,0
E0891F4A-7F77-4D33-AFC4-0E80D8B1CD47,0
953580A0-64D1-476E-BA27-558C56B8CA07,0
430D3052-9AD8-4F83-815C-AF6097C689A7,0
7A3034FB-993F-4095-9097-ECC81DD292F1,0
3D3E908A-408C-4770-ADAB-C93C1504A4EF,0
7C3CB2C2-1A94-4660-BD3C-468FF791D27E,0
1DDC9FF6-3219-4FA6-A0CF-BD53A3F912E5,0
36831B3E-8937-4D4F-9C25-3A4EE3AC2B32,0
B722E6EF-6630-47D1-9489-68E70DADC1CB,0
96EE1FCF-F6B1-46F9-82E2-9AED72B7BC47,0
ECEF5F3C-E4D4-4C92-A524-13D0B22DDEF2,0
9667079B-D311-4971-A667-E27D6105FA71,0
2C22FC18-C8D4-4EEF-9C3C-F3E3C8D11BC2,0
F496EE62-C1C2-461F-A827-C0FA291F60E8,0
A8B98689-7A2F-4E39-8B14-47C817141480,0
8BCB82A9-B9D6-4755-BB48-BD3CB72A631E,0
CDDB04B6-DB69-4B4C-9786-4D59F4D0D93B,0
A4D8C2EB-167F-4DC6-BCD7-C33D3AA9CEF0,0
36684EED-97A5-47B0-9DBF-9FB5FB0C238E,0
3DB5B0FB-6450-42A1-9E3F-BC68EB592684,0
AB53CF2F-78DD-4B3F-B5D4-A1BDE27A3240,0
CE00762F-EB4D-4EE3-A385-CC2ED9447977,0
11E20753-AFB9-4807-8E60-34E9ED950F6F,0
2CBD0460-6F02-406B-8326-133855D4088B,0
5F58E813-1583-4577-9AD1-FD0FB4619D3F,0
E503B22D-1E66-4991-8927-55FA6911B2C6,0
435FEBF9-46F9-4B1B-9BAD-C9F60ACC2C56,0
E079EEE3-0351-4416-9CDC-C5D72C08D978,0
ECC3332A-30EF-454F-BCCF-310E537BA3D9,0
06199438-5AFA-4136-85DD-F4EABBD3E88B,0
5FC95F63-4784-415A-9F04-1C9EDB47A2C8,0
282195E7-CB56-48EF-BD49-96889D9581A2,0
A0CCE6E6-ECE6-4BFB-84A6-52FA7D922E82,0
CEDD363D-8E26-4437-9ABB-76492FFB1474,0
00B7A26D-726C-4B1B-B2B6-B363D9B7D838,0
6453339E-774D-40EE-8295-74E9B71AABF4,0
3F50A023-7825-47CB-B6CF-FD68526DBDEF,0
3E6692AF-D220-4AE0-84BE-F11A6D224C33,0
3F76327E-D14E-4F23-981B-520FB7A5C100,0
A4E6A483-90B4-4D5E-A1BA-01210BDEF56E,0
F9405C96-032E-4083-8420-E5E4E6B46662,0
FC591EB3-61BD-4315-A9A2-5F411112002F,0
B84CC1A9-8F2F-4DC0-B97A-3CEFBFBE1CF5,0
A58D0C4A-8E9F-496D-B810-7AD92CC55590,0
E2DC8E2D-E3BD-4C87-A56D-AABE30665D25,0
86939F6B-0E5D-4145-A8C6-22190A2BF4DF,0
6C70CEBE-D703-49B9-AF1C-EADE1552BEC5,0
ADC2B9B3-E2C1-4EEE-AD0F-417CE414720E,0
995C0B95-2425-4520-8ED7-5660CB8DF476,0
AC2CF481-556E-47F5-8CC0-3A679290E658,0
204D016C-75C4-4E4A-B604-62B8499B0556,0
EAD504F4-4D89-4D09-BDE9-328046BE6E0C,0
A827EF78-0AF7-4C48-BC9F-C924AAD85B55,0
6172F3A9-2BC5-48B5-8D09-843751B59C6A,0
2C603A8A-7E0C-4BCF-848A-6DAE74032C42,0
24FE8431-B78C-4A59-9A7F-ECA377DBDA37,0
DDE4BDFD-A69F-45C4-90B8-E6B15A534644,0
1CD46916-7D4C-4648-8325-78CBA06B4097,0
64634A61-9C25-4680-9AFE-498EA76F9730,0
2217F109-5C67-4857-9FB8-F7C7AA9BB45C,0
C551C148-FEF3-41EE-AFC4-159074A6FDF1,0
49BEBA03-E88D-4AF7-8842-23721F15071F,0
0DA57DF4-3AA9-408B-9BCB-CDD2C9EB7254,0
9B5204C5-2419-4914-9E0B-00F0A697F48F,0
191C084E-B6B3-450A-A0CD-EA175C1E2698,0
E912E323-4711-4006-86E5-8C3012716963,0
303F418C-4691-4B59-95FB-F58DECACC35C,0
8FD769C4-62B7-42CF-9E3D-E7BD814A0C86,0
64978765-34E8-4CC4-A6A4-240556F928C7,0
D41EC2AB-CB05-42D6-BC34-DFFA257B8732,0
159BFAA1-9876-43B8-824E-01F083C16ED5,0
6DD0F6BB-FE2C-404E-B8BB-3D66652F7D6B,0
6FF39CA8-D3E3-4C34-898A-E884B359A9B3,0
C284B9A3-7418-4923-B8E5-466AB94EE0E2,0
186B9E9D-3CCA-4D86-8B67-3A2A964811BA,0
A416E05A-EA13-46DD-A77E-361550525686,0
22B67833-7CDD-4954-B59C-2E8AC359933E,0
A6306FBE-AA46-4408-936F-744FD941648D,0
58329F19-56DE-4801-AEAA-C16583A3BCAB,0
45F4CE6E-AEAD-4105-8C70-F3A427F0BD12,0
F10929EB-0146-4E8E-B7BA-09D7FA925362,0
3764A6CD-679C-4E1A-B9DA-3E110CCE1A01,0
AAD0ACC0-3309-47AE-8179-90AB900DB1DA,0
B7E3DC62-1275-4618-B0B5-24D39E7D2880,0
EADDCE1A-8849-4C64-B4F8-1FBCCA589AFC,0
9A73C99A-6A4E-46C2-A5A0-761F0C44022F,0
5D3A564A-97D5-455D-BA94-99A3BD87D4FC,0
CE1B6F9C-C167-4CB1-99B0-258D873E5C12,0
72F96E40-6C25-4C52-91F3-EC5D40E74326,0
83210AE8-BB58-481E-AE48-135FB4EB1315,0
E27AFEA4-35DE-4FA8-93C3-B4D91CE4F2B9,0
BDE29AB4-1A98-4C99-BDD1-ED225CD9FCEC,0
1BDF9AB2-FD9F-4831-9235-3E945AE5F52E,0
E8B7775C-9CEF-4009-8FAC-7780B59B3A00,0
A3405C5D-D3A2-4199-8A30-E0A548A34FF5,0
013026AE-AB9D-4ACE-B2EA-ED9621B74218,0
051E84B4-CBC3-4543-9CD9-D09DD66DFBC8,0
A1E6A8AB-2977-4AF4-87F5-0F3D744E9E71,0
B0C944F0-872E-4DCA-AADA-4F871F98A48A,0
0923B34B-621D-4EF3-9510-83050839CD89,0
596F3B9A-A0F4-440B-8F19-97BA9838750E,0
9F8E6C46-9021-4540-AB2B-C771C1D1BD76,0
407C06B1-9152-40B6-A275-8080EEFAA6F1,0
CE856220-895A-4BA4-80D8-494F3D2FC36F,0
37881A5C-98A4-435B-83A2-B3DCA9516DE0,0
1EED6FAB-091F-4603-A4B6-ED0F0521B8BA,0
70812C34-64A4-44A0-BE1E-8A667EC4CD80,0
2E8EA40B-C90D-4A14-86FB-17F85F8C2578,0
44E71CE1-6962-4F89-853F-3E14B6633C5D,0
93031666-4FC3-448E-9B2B-4E8E18B32747,0
F954C930-155C-47C4-8775-D5691B755A60,0
62633D14-2A78-45E5-86F5-04A9D8C19659,0
B5A1D1BC-E844-4968-BA4E-A23562A3D6C6,0
0760050A-B0A6-485B-953D-01E8011DBE09,0
FD87E1EA-75E5-4294-9BCA-78DE3FEC328B,0
B71CEA92-3A9B-4F3C-B6FD-42C9F5644924,0
132C831D-A380-42B0-BE74-C42500E4CF74,0
2AD7B9E9-83EC-4FEE-AA31-7B65BD49AACC,0
61924F78-0A60-45A8-852C-6AC7CD207C86,0
43B1C89A-CFC0-410A-B191-EC4C261CFD61,0
606F5CEE-74B0-4655-9F17-92B718E5E8BC,0
C2BDB6ED-28C0-4430-B336-74EB53AAF90B,0
607DAA82-832A-4573-996D-0D4C3D0C40B8,0
8B385566-171B-47C6-AB69-9026F2F413A5,0
6A487996-F070-4819-82B8-D08F3486CD30,0
B2FCCFA2-8081-49A4-BD50-2BA006117A14,0
4C47855A-0C4B-4D73-A0FF-DE10A8E228B4,0
5D1D727C-DA4A-4CDF-91EC-A4D6E0010099,0
AD960DE6-26FF-48E6-B1A3-9ADD55E963F9,0
D0D4D5E4-B2EF-410B-AD6F-EEF862164E85,0
054ED2C9-D549-4DCC-A792-0C0B60B1607E,0
F03F9082-93FA-46EE-AEC1-027F21A2BF6D,0
F8D298EA-90AA-4761-AA59-25B473698D67,0
1DFC0597-ED89-41C9-A05F-FC7971AE6F34,0
6DAA98CB-03CE-40BF-85C5-E7DFBF9E60A9,0
23F56AD3-B61F-467C-B006-32D21CA85847,0
D3238C65-DD9C-462B-B9BB-ED471D337520,0
5D409BA6-F2E2-4645-8FA0-9ED6CA94D04C,0
85FD9F72-ECAA-46E9-904A-7561E19D1C75,0
1C6E4DEC-D401-45FF-8B35-EEDECBDA1A0C,0
F5B39AFE-B775-4F6E-BAB4-DEF9A8F596AE,0
BE9106F7-7B19-4143-83A4-E67791554F7E,0
A47023A1-51FC-4182-9E1C-98AA736FB03B,0
1A438CE0-E8D1-4ADE-A4AA-F499CEE9E24C,0
3D990F01-1E44-4CDE-AAF8-25C2D86AB7B6,0
5D1AED12-1495-4A2C-B50D-912816AAC062,0
C07E5303-7643-4B59-8245-0E27F9922F8D,0
52ACA78B-A859-4843-A269-A9D040FD1283,0
D3617037-55C1-4BA2-86A5-A12027F155E3,0
18E87BFC-76DD-4159-A300-8E33D944181A,0
6D203EAC-8541-45E2-9B7C-B57A7979F0F5,0
3B93C07D-532F-4D64-9EA7-6D8260CDAC7D,0
0BD9933F-EB06-49B1-90B6-D70CBFA16259,0
3B80F59B-9FF3-4495-A3A3-16A447F4E6D6,0
65BE54AB-7C61-4B91-9001-353CB60283CD,0
30136DC2-1D7A-46A7-B351-6DA775157B3A,0
DD74C84A-F3DC-49F2-A367-838B03BB6B5F,0
297D5F81-720A-4CEF-B050-EEFD2C713AD8,0
7D6E976A-68B0-42EE-B0F5-D1830B34BFE2,0
4A5234D2-6477-47C4-8223-9117E3B1E95A,0
815C6FAF-4FBD-4C70-8F19-15D87ABF336C,0
7E167087-6E06-4CC4-AA6F-9F4C73538DF0,0
E5F11484-BE13-474D-BA9E-8D603864FA71,0
F2731696-AB94-4F9E-9889-6693D5740129,0
CBCA9ABC-EDD8-4ABB-AEC8-1C6A0A590A7C,0
353A6D90-9810-4AD3-A3B1-FC05B1C1B42D,0
1586874B-6C8C-4873-BD33-D2382BEB9BEC,0
AFD1679E-1D53-43DB-950C-5ADA8271A627,0
2DA3F830-2276-48A4-991C-01357F411DDB,0
72F5FCC2-4FBE-4424-BEA6-A9E3C00DF8DE,0
3975FCB8-C6FC-4FF2-A5AD-67489F634753,0
2CF47C99-E870-49B7-A44E-89B89E784108,0
5AC1837E-E449-49FD-880D-C54B89495F07,0
05C5D600-534C-4A13-8ED1-2AC6D19780AD,0
C652B7DE-EB92-4765-B360-F4C5B349C8BA,0
750C474A-CCE8-4C7F-909E-1FB95EBBE83F,0
5A8515D8-C69F-4FEB-91B6-D9250B88F75C,0
8A42E034-E073-4A44-BF16-AF8793003B83,0
D2E0E15F-4C17-4DC9-920D-EA4FE957C34C,0
A8F80738-83AB-4B2E-8043-0F402483A00C,0
A02D9374-3AE4-4B1E-B043-52D559F713EB,0
62F4EED0-1D3F-48D7-A7A1-293042204EBC,0
99489491-C37D-4B15-B7E6-7A51AE3254F0,0
BBB8D727-367E-4474-A9DC-135FD8065A21,0
EC56A175-DD4A-4C28-843D-68D33BFDD05D,0
4F6E74DF-984F-4837-98A6-949CF2A84EF2,0
C4A4F295-4F6D-4BB7-96DC-0B1F5735A628,0
71A19F2E-BDEB-4F6E-8321-819AF02CE362,0
1DC7225C-1AE7-44EE-B41B-0F05084B3E6B,0
473CB5DA-A4F4-4107-AACF-9BD6C9CBEA72,0
C158EE06-295C-41C2-A330-FF96A605CCEA,0
BEE77A14-06C6-46FE-8455-A6E2EF952590,0
3FA4590F-4E19-4EB4-8AED-D8243267D785,0
9236A6AC-E0AB-43A3-91E7-431382C102C4,0
8DF872E3-75B5-4D47-AE1A-5F3755052698,0
B0B49544-3451-49EC-BB54-A00B4F8892A8,0
FE7E62DA-7649-4A75-A36A-CF7A319A9618,0
F579BA0E-A8FF-4065-B386-2A5A996CB939,0
817B62C2-FB26-4C44-A9F1-C2F3262D2E23,0
27C03AEE-2258-4FBD-8F43-B7BFEB885880,0
40C34BB9-E377-499A-AA92-2895219608FF,0
22FE15CD-8AFA-4522-8838-2941FAB6DFDF,0
DA89FC50-9E7C-473C-B169-3564FBF88414,0
DF28C833-57AA-42F8-B02A-0125F5A398AA,0
96FF8CA4-956D-4064-A024-B7A2388ABE2A,0
9E65BA43-B132-4E61-AFB6-6177FB0239C3,0
AAAC4163-9826-4E20-8028-7430A5CDF375,0
89D7C191-DD3E-4B1F-AB08-A1036EB084DE,0
EB1D7A7C-2A5D-4AF5-99BC-09480EC8FD3D,0
7C584072-2F06-4C2D-991E-AFC71F07A5FA,0
AC8ABB0C-55B9-431F-BCC2-D50528E34C5C,0
B32FC30E-2183-4A41-810F-20C326403B0A,0
66FED6E8-F63D-4644-9596-88112F208FFF,0
556CB9A5-CA37-414F-8AED-A8BA439C191F,0
B8D5C145-C2AE-468B-B264-0A1D2FEB696E,0
1D8B3D42-2307-487D-8E63-2FC9DED8594A,0
D9FF09E4-12D9-4EB5-B58F-D47BCDA8163B,0
62BFC537-7540-4650-9D13-527FFE19099C,0
8242BD55-7384-4463-97DD-8633012CE722,0
39ED98C6-48FF-473A-ADC7-300A55384EDB,0
8C4765AC-F149-4E97-83E1-901E977D0F65,0
0CBE76FF-C125-430B-AB39-953AFBB41784,0
66B0184F-017E-4518-86FA-6159E93457D6,0
DAC08C49-D296-4B7A-8B16-4F2A3D8BA048,0
53BB4BD2-0909-4A39-B164-274A2701050E,0
302360AA-49CA-4668-B1D8-99FB31003F09,0
D5CB9553-AB21-485F-B547-38D292EC6B71,0
D00D6069-AFA2-4E7C-B3B9-4DA6E6892C93,0
A94DBD1D-46BF-459E-96E0-EE6486CA2498,0
F00C3FE4-8C4B-4BF4-8C00-8F28D3875AF4,0
D06A1CF8-E95D-4AE6-A510-401E9B90EE14,0
C446CA3D-7910-4382-AA68-49160855C83F,0
77F98380-DD48-4AC6-B794-9E484981F194,0
CADCCD70-F942-480D-BF34-E1D8D9B23465,0
EB9C6F02-65E2-479A-B2F3-C67A37C5675A,0
E644617E-ACD5-4A0A-8F76-809E58792A41,0
EF7E951C-A1AA-46FE-A27D-4B98CE8DDC9E,0
C47BE861-9FC5-4F45-993A-31B22911E8C0,0
E0344B1E-BD96-4F19-B105-275FC2EFC0AD,0
DED02361-076D-49FB-987C-6C40A0FDBB96,0
A40C32FE-9D87-418D-B090-CB269A1580AE,0
BFC800F1-3D33-45E6-A173-9F3949FE3D15,0
4CA56EAE-F9E3-43EA-B684-340B90177F00,0
EA444AF3-78D1-41B4-9DB9-A513C77748BE,0
00FC6A00-09F9-4ED1-BE57-AEAAE62761ED,0
954E51B5-AF2B-4B48-9CEE-A1927BD03B5A,0
7676D3A5-CD54-4A0B-8132-A841C659C2E4,0
59C16F98-3FB3-478C-9CD3-DDAA6C05187B,0
5B61AD6D-1CAC-4321-B9CB-228442E9C82D,0
BB15B12B-7EBE-457A-B9E7-8215B85E6B5F,0
87569900-45C0-4A0D-891D-13B59B3CB9EB,0
3AE0DB4D-12D4-47F7-AB0F-04745E0B88F9,0
C8989FBD-C751-496A-8634-037F3804649B,0
7B9E7CC1-D1FD-4C62-AA66-203EA33244BA,0
2382C3D2-3697-47A4-B189-3C70FCC8A1A4,0
A5322ADE-BCCC-479D-8C10-CE527490A216,0
1F63CD82-EE0A-482D-9111-0173A7C498E9,0
0D9B0E6A-850F-429C-B748-87D410DE6C41,0
2E155549-B899-4CA5-AE90-4934B50172C3,0
CB496D53-F699-4489-B122-57313724B8F2,0
A9AB17A5-B488-470C-B816-36B2ED0F87EE,0
0B1A1C89-F9F3-457D-B0B2-CDE6FC34343A,0
8CFCA203-F923-4218-87C7-6CC09A9F1220,0
32348701-8B8E-4EB8-905E-AD0DE3AFCCAF,0
B69A6AD1-BEE4-4310-9133-C396DBCC3FF4,0
806D2F90-9375-4171-92D0-039C64C309FB,0
E02F7573-65F0-4818-87D7-BFD93A1333F8,0
E2FB2A8B-0B4E-45EB-87F8-133D61F5C647,0
3E709F9E-658B-4220-B09F-65ABBDD03CB9,0
7C7B67E2-B267-4095-A518-C44FFF0D9938,0
7B094726-A84A-44F9-B052-B4EDDF79F03A,0
DE3AFAF8-2C53-484B-AABF-0630B1551DE8,0
660EA801-8024-47F3-8419-74530CB60E98,0
740027AC-AD02-4268-88D8-577B83322D26,0
E554DC84-BB0B-4252-B127-1C88F6A8D5C6,0
739CA079-4E7F-4825-81B6-048B076B0956,0
3FDB263D-DFE0-4A81-8FBD-83E5BADBB6F5,0
E56EE06E-6D71-4767-931C-E80A0C45D4DB,0
FA136176-CA78-41A4-BA36-93B882FA89D5,0
008E5C18-52FA-4863-9074-78A80B552E05,0
44649E34-AFD9-4307-8F01-5442723F0752,0
A8E35FCD-A072-4E31-BFBE-009295EE8616,0
1EC0AEDE-F534-444F-A7C0-CED58BAD90AD,0
CD1A5CB9-7789-4790-9B56-A0905C1D8E58,0
F64CD85F-290D-45FC-9895-8E37EE3EA584,0
F43EFF96-6617-4E56-8BBC-F4E711F5DBCA,0
D90AB823-6B27-4E31-99DB-E77F89B41972,0
4C727E4A-6772-4FA6-B8ED-FB0A05C2A38A,0
C922CA59-FFC3-4BD7-95BE-E1DC9B254797,0
E04D94AC-F0C6-45AF-B260-0CB54E1D65F8,0
40E39999-9491-4284-A7B1-64E05FA62257,0
6450066C-6FDF-4E05-B695-770A17850007,0
E0E2FC56-1CEA-4DE1-8A22-6C98E5A6F880,0
3CECB4AC-2B5A-4AA0-BC51-76B3A5D1E611,0
D3A3AE86-F096-4DD9-95FA-802DD253DA60,0
9315834A-4ABD-4224-A2DA-D42E8A74C1A9,0
4BF16917-CEAC-4648-87E2-65F58558C631,0
5A729E01-A320-4A07-AB00-216EF776DC0A,0
B534E518-408E-4081-9558-EE90831E1256,0
DA573D80-AAFF-4042-AA27-1A14AE5C1284,0
4E996033-0D64-42A7-BE33-82F389ED9497,0
1AD5F536-E325-48EB-93EF-DB0CA0CF8425,0
7A68FAF1-16CC-428C-B0F2-02FB94C1CA93,0
012B2E14-6E99-41C3-BA83-BB7F7EF593FA,0
10A92F91-429B-4341-A0F1-87F0F11EB2E6,0
BECD83C0-1D5E-480C-BC2B-4EB304DB51E3,0
B66912DD-CEF1-4D12-A5AA-0C4068C8DBB5,0
3D405BF7-9168-4D41-857B-1D448CDB9A43,0
7E5C0438-87FB-4AE0-86D0-56E475908DD7,0
39BF944E-8362-4645-B0AC-F0393F512EAB,0
C1E00CA4-3DC9-427B-8228-6088CDCB7D15,0
056B85E1-1492-4318-B04E-092D02F19AD8,0
447AAEC2-673B-417B-B7BC-A3287BA54022,0
298317A4-3560-484D-AFFE-8A0B8F34B3CA,0
768D44DE-BB80-4DBF-B430-766168168A4D,0
064FB917-D550-457A-B2E0-0C4B0D860F8E,0
6BA96F88-53D2-4F66-8F5D-5B31C448A325,0
88C3ADBD-595C-4C85-AE88-4D5EB6597D00,0
338832A9-B401-4ED7-A660-829C7F846D24,0
5D4701DE-5AA9-4C1D-B935-E516F7B57783,0
6466384A-A85D-4583-BA1C-8245E490A612,0
348560DD-93D4-4F94-B621-CD427796D983,0
3F0DBC97-252A-4E26-98FD-C322FD88C472,0
F6B9CC85-EAEF-43C8-AD17-E90FA5030C9F,0
6AA725B8-9FA5-4E2A-A99C-A3996F2FB9A2,0
60B41C27-9EC8-4718-BD89-5186D4837251,0
20EEA2D5-9095-4A8B-93DD-4CBA13B67966,0
1E331887-4A3E-4E9F-8EFD-860042564D48,0
189B2B11-3E5E-4F76-8C84-9CEB0D740D0D,0
369A0611-7081-4B30-A304-AC5E13C9FEA7,0
288D8485-536F-467A-A132-F3C080640014,0
DD07DE54-A9D0-4B0E-873D-6A186811225D,0
BB600A09-100D-437B-971C-A996816C3B01,0
951864EF-803A-476B-AF18-FACE79600F63,0
4E2416C1-F573-4A58-A227-4A2D02D806F8,0
6ADB89B4-248E-4889-AA44-2747ECE20DF7,0
F4CD8A77-6B2E-4375-8516-78B662502B76,0
E4A4728E-4428-4150-88F8-DF6A0001D79E,0
6A0AEF14-C889-4AFE-8404-789503B1E69B,0
1F26EED9-B9A0-41E1-B506-812C9761BE97,0
0C507C57-A5A6-49B8-98BA-A0DBC64A21E0,0
85E0AA23-167D-4850-86DE-DD2EB867155F,0
CD52B849-9C28-4EBC-A847-336290EF93C4,0
95B0B36A-EFE4-4414-BA93-81AFC66460BE,0
DD7DC2FB-B421-4706-A531-3228ED24A9CF,0
2DB63DF6-15F8-48D5-AE5B-26B63CA3F478,0
6B7B8F6F-377A-4F34-8BE5-FA3856872B8A,0
9AAB141D-1604-4D15-9D27-1796AE342013,0
67F4A13B-0BB2-4165-968B-EBD29832779C,0
F9B25CB9-5882-4D2D-80FE-2B22B14BCAAB,0
2059B124-F081-4722-9191-1830D38F1408,0
F89C6156-6804-4AC0-8D21-61EC9BC81F7C,0
4260EFE0-5372-425A-A06B-24FA378C57E4,0
C9CCBD0B-D4C1-43FB-840E-F75A815E59EC,0
4503A629-BA1F-412F-A1CA-877C4F6077EC,0
5F3A37A8-5049-4A73-86F5-9EF1087D82A6,0
91129BEC-146A-4EFF-9BD6-6683936D59A1,0
712F445E-4707-4E57-8951-425B4765EE59,0
ED1F59F2-6BC1-4279-A9C9-596928CD854C,0
33424232-3C70-4820-BFA7-0221731971D9,0
E0A2C306-9D8B-42B7-847E-0E247ED01AC1,0
CD67BAC3-CD6C-4AA5-AF62-B36F7A631E1D,0
19AA3D2C-31D1-4F93-ABEE-D5831BF4FEEA,0
562E41E4-B7BA-4254-921D-5B8C71A3BA5D,0
AB29864E-FBFF-415F-8A61-D12C31659707,0
2B43BBF9-010C-400F-91ED-AC6AFA3058FE,0
F488BD75-0E9B-42D7-99E6-CB979694E1A3,0
30D08072-125D-4E48-BE65-3E1734044F29,0
EB53CCCD-BB82-45F9-B913-288B75F1AC0E,0
94182083-277E-4B3A-8BD8-F41E33030472,0
F659DD81-7792-4A31-8E64-C71207DBAB06,0
B9388B0B-6649-4EC4-8C4F-D6E9293CC8CA,1
37089B16-33C4-48A2-925C-CA9F11044AE3,0
2C212160-095B-483E-B4EE-3C8FB64F6ADA,0
9F6981D9-5464-44C7-B7D3-E9B575948CA1,0
4E10231D-3523-4524-9ED4-F14986490360,0
3D00F66C-7D3A-44B9-9295-C53C2B9B14DE,0
04BE4E01-D119-4188-A3ED-6C630368163A,0
4F7D8B1E-F215-4991-9B83-65FA8B3C3EAA,0
B40041CA-5B3F-48E8-8D53-01437183475F,0
A070258B-2F99-450A-B8CD-4AD9EF87F3C0,0
60F0C87C-7787-4D58-B06E-ADCC454312F7,0
4E323F44-7116-4A4D-AFF8-BE3430F87F58,0
0AA0A62D-FA51-4096-9481-55F851ECC7D5,0
DA7806AE-7E61-4BB6-AB07-C5DB338C8E02,0
DA4FC47D-780D-4AB4-9038-F2E9617FED59,0
CD38FC1C-049F-45C0-94DC-5B5FDB3D1CB2,0
05435D5E-8555-4803-80BF-94EFF06AD066,0
611979B9-193D-4C4A-AAC7-3BAC8040CEB7,0
91DB68D6-8D22-4F71-825D-9EA6A41D2161,0
D655C0C6-18F9-4746-A3F8-07B9B6621881,0
420B3154-44ED-4A7B-AB7C-ADA32AA94A13,0
34660CCD-A9FB-4CB1-9749-BC58780EB9E8,0
65020E58-781D-4FFC-BEF2-0FDF87BE671D,1
EC4C6153-BDA6-4877-9F1F-68A2FFF91004,0
